pruid,prename,prfname,week_end,sex,age,numtotal_atleast1dose,numtotal_partially,numtotal_fully,prop_atleast1dose,prop_partially,prop_fully,numweekdelta_atleast1dose,numweekdelta_fully,propweekdelta_partially,propweekdelta_fully,numtotal_partiallyrange,numtotal_fullyrange,prop_partiallyrange,prop_fullyrange
46,Manitoba,Manitoba,2021-09-11,Unknown,70-79,43,12,31,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Unknown,80+,8,3,5,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Unknown,All ages,1170,377,793,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Unknown,Not reported,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Unknown,Unknown,25,16,9,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,0-4,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,05-11,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,12-17,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,18-29,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,30-39,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,40-49,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,50-59,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,60-69,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,70-79,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,80+,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,All ages,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,Not reported,0,0,0,na,na,na,,,,,,,,
46,Manitoba,Manitoba,2021-09-11,Not reported,Unknown,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,0-4,0,0,0,0,0,0,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,05-11,837,816,21,1.55,1.51,0.04,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,12-17,30706,5088,25618,69.8,11.57,58.23,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,18-29,61864,10041,51823,72.66,11.79,60.86,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,30-39,62593,7054,55539,74.03,8.34,65.69,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,40-49,57130,4604,52526,79.88,6.44,73.44,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,50-59,58419,3411,55008,85.01,4.96,80.04,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,60-69,61688,2463,59225,88.97,3.55,85.42,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,70-79,38412,1330,37082,91.09,3.15,87.94,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,80+,28565,1095,27470,93.1,3.57,89.53,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,All ages,400231,35919,364312,68.32,6.13,62.19,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,Not reported,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,f,Unknown,17,17,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,0-4,11,5,6,0.03,0.01,0.02,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,05-11,894,869,25,1.59,1.55,0.04,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,12-17,30904,5394,25510,68.14,11.89,56.24,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,18-29,61084,12737,48347,65.62,13.68,51.93,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,30-39,59655,8252,51403,68.44,9.47,58.97,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,40-49,55516,5823,49693,74.38,7.8,66.58,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,50-59,55959,4280,51679,78.82,6.03,72.79,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,60-69,60313,2843,57470,85.95,4.05,81.9,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,70-79,35766,1232,34534,90.48,3.12,87.37,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,80+,19015,809,18206,≥95,4.08,91.86,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,All ages,379133,42260,336873,63.83,7.11,56.71,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,Not reported,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,m,Unknown,16,16,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,0-4,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,05-11,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,12-17,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,18-29,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,30-39,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,40-49,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,50-59,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,60-69,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,70-79,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,80+,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,All ages,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,Not reported,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Other,Unknown,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,0-4,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,05-11,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,12-17,34,17,17,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,18-29,188,70,118,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,30-39,221,89,132,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,40-49,178,48,130,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,50-59,190,57,133,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,60-69,208,49,159,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,70-79,92,24,68,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,80+,29,0,29,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,All ages,1140,354,786,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,Not reported,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Unknown,Unknown,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,0-4,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,05-11,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,12-17,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,18-29,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,30-39,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,40-49,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,50-59,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,60-69,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,70-79,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,80+,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,All ages,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,Not reported,0,0,0,na,na,na,,,,,,,,
47,Saskatchewan,Saskatchewan,2021-09-11,Not reported,Unknown,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,0-4,0,0,0,0,0,0,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,05-11,0,0,0,0,0,0,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,12-17,109755,13063,96692,69.42,8.26,61.16,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,18-29,239366,33296,206070,72.72,10.12,62.61,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,30-39,259629,28334,231295,73.66,8.04,65.62,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,40-49,238739,18807,219932,77.9,6.14,71.76,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,50-59,228577,14202,214375,84.44,5.25,79.19,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,60-69,215173,9900,205273,87.22,4.01,83.21,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,70-79,125913,4034,121879,87.66,2.81,84.86,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,80+,75028,2324,72704,88.22,2.73,85.49,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,All ages,1500325,124897,1375428,67.87,5.65,62.22,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,Not reported,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,f,Unknown,8145,937,7208,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,0-4,0,0,0,0,0,0,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,05-11,0,0,0,0,0,0,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,12-17,112410,13970,98440,68.24,8.48,59.76,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,18-29,231320,40274,191046,65.84,11.46,54.38,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,30-39,247490,32413,215077,68.27,8.94,59.33,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,40-49,231995,23406,208589,74.17,7.48,66.68,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,50-59,221876,17273,204603,80.35,6.26,74.1,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,60-69,208313,10847,197466,85.94,4.48,81.47,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,70-79,115911,3729,112182,88.85,2.86,85.99,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,80+,52894,1759,51135,89.33,2.97,86.36,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,All ages,1430868,144659,1286209,64.1,6.48,57.62,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,Not reported,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,m,Unknown,8659,988,7671,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,0-4,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,05-11,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,12-17,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,18-29,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,30-39,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,40-49,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,50-59,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,60-69,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,70-79,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,80+,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,All ages,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,Not reported,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Other,Unknown,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,0-4,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,05-11,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,12-17,65,26,39,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,18-29,163,30,133,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,30-39,63,7,56,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,40-49,18,1,17,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,50-59,20,2,18,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,60-69,6,1,5,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,70-79,7,0,7,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,80+,2,0,2,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,All ages,16741,6373,10368,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,Not reported,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Unknown,Unknown,16397,6306,10091,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,0-4,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,05-11,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,12-17,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,18-29,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,30-39,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,40-49,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,50-59,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,60-69,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,70-79,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,80+,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,All ages,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,Not reported,0,0,0,na,na,na,,,,,,,,
48,Alberta,Alberta,2021-09-11,Not reported,Unknown,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,0-4,0,0,0,0,0,0,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,05-11,4364,818,3546,2.6,0.49,2.12,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,12-17,120544,17603,102941,80.5,11.76,68.75,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,18-29,333017,43494,289523,84.9,11.09,73.81,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,30-39,312849,31085,281764,82.87,8.23,74.64,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,40-49,286129,20394,265735,85.34,6.08,79.26,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,50-59,313197,17206,295991,84.81,4.66,80.15,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,60-69,317908,12274,305634,88.99,3.44,85.56,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,70-79,220670,6894,213776,92.26,2.88,89.38,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,80+,133392,6334,127058,≥95,4.55,91.23,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,All ages,2042070,156102,1885968,77.47,5.92,71.55,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,Not reported,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,f,Unknown,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,0-4,0,0,0,0,0,0,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,05-11,4527,866,3661,2.54,0.49,2.05,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,12-17,124009,19111,104898,80.42,12.39,68.03,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,18-29,330607,57508,273099,78.88,13.72,65.16,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,30-39,306440,36988,269452,79.55,9.6,69.95,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,40-49,266472,24357,242115,82.66,7.56,75.1,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,50-59,290702,20075,270627,83.19,5.74,77.44,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,60-69,292362,13397,278965,88.02,4.03,83.99,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,70-79,202685,6759,195926,92.75,3.09,89.65,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,80+,101145,4889,96256,≥95,4.7,92.59,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,All ages,1918949,183950,1734999,74.41,7.13,67.27,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,Not reported,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,m,Unknown,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,0-4,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,05-11,2,2,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,12-17,4,1,3,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,18-29,43,3,40,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,30-39,19,3,16,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,40-49,8,0,8,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,50-59,2,0,2,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,60-69,3,0,3,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,70-79,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,80+,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,All ages,81,9,72,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,Not reported,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Other,Unknown,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,0-4,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,05-11,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,12-17,43,30,13,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,18-29,228,79,149,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,30-39,154,35,119,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,40-49,98,22,76,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,50-59,78,16,62,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,60-69,60,9,51,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,70-79,33,6,27,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,80+,10,2,8,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,All ages,704,199,505,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,Not reported,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Unknown,Unknown,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,0-4,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,05-11,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,12-17,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,18-29,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,30-39,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,40-49,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,50-59,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,60-69,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,70-79,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,80+,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,All ages,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,Not reported,0,0,0,na,na,na,,,,,,,,
59,British Columbia,Colombie-Britannique,2021-09-11,Not reported,Unknown,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,0-4,0,0,0,0,0,0,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,05-11,29,16,13,1.87,1.03,0.84,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,12-17,1007,60,947,79.17,4.72,74.45,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,18-29,2687,193,2494,85.82,6.16,79.66,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,30-39,3313,186,3127,87.35,4.9,82.44,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,40-49,2697,85,2612,88.98,2.8,86.18,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,50-59,2526,76,2450,86.77,2.61,84.16,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,60-69,2449,52,2397,92.17,1.96,90.21,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,70-79,1196,22,1174,≥95,1.8,≥95,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,80+,421,8,413,91.52,1.74,89.78,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,All ages,16325,698,15627,77.2,3.3,73.9,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,Not reported,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,f,Unknown,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,0-4,0,0,0,0,0,0,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,05-11,42,14,28,2.37,0.79,1.58,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,12-17,1065,86,979,77.62,6.27,71.36,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,18-29,2669,258,2411,83.54,8.08,75.46,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,30-39,3159,220,2939,86.01,5.99,80.02,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,40-49,2454,153,2301,82.88,5.17,77.71,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,50-59,2493,120,2373,84.42,4.06,80.36,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,60-69,2554,72,2482,89.21,2.51,86.69,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,70-79,1360,11,1349,94.31,0.76,93.55,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,80+,396,5,391,92.09,1.16,90.93,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,All ages,16192,939,15253,74.28,4.31,69.97,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,Not reported,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,m,Unknown,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,0-4,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,05-11,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,12-17,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,18-29,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,30-39,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,40-49,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,50-59,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,60-69,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,70-79,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,80+,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,All ages,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,Not reported,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Other,Unknown,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,0-4,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,05-11,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,12-17,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,18-29,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,30-39,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,40-49,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,50-59,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,60-69,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,70-79,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,80+,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,All ages,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,Not reported,0,0,0,na,na,na,,,,,,,,
60,Yukon,Yukon,2021-09-11,Unknown,Unknown,0,0,0,na,na,na,,,,,,,,
