cases,cumulative_cases,date_report,health_region,province
4,2072,2020-07-19,Mauricie,Quebec
0,2072,2020-07-20,Mauricie,Quebec
1,2073,2020-07-21,Mauricie,Quebec
0,2073,2020-07-22,Mauricie,Quebec
0,2073,2020-07-23,Mauricie,Quebec
0,2073,2020-07-24,Mauricie,Quebec
0,2073,2020-07-25,Mauricie,Quebec
3,2076,2020-07-26,Mauricie,Quebec
1,2077,2020-07-27,Mauricie,Quebec
0,2077,2020-07-28,Mauricie,Quebec
1,2078,2020-07-29,Mauricie,Quebec
3,2081,2020-07-30,Mauricie,Quebec
0,2081,2020-07-31,Mauricie,Quebec
1,2082,2020-08-01,Mauricie,Quebec
1,2083,2020-08-02,Mauricie,Quebec
1,2084,2020-08-03,Mauricie,Quebec
9,2093,2020-08-04,Mauricie,Quebec
3,2096,2020-08-05,Mauricie,Quebec
0,2096,2020-08-06,Mauricie,Quebec
0,2096,2020-08-07,Mauricie,Quebec
1,2097,2020-08-08,Mauricie,Quebec
0,2097,2020-08-09,Mauricie,Quebec
0,2097,2020-08-10,Mauricie,Quebec
5,2102,2020-08-11,Mauricie,Quebec
1,2103,2020-08-12,Mauricie,Quebec
3,2106,2020-08-13,Mauricie,Quebec
1,2107,2020-08-14,Mauricie,Quebec
16,2123,2020-08-15,Mauricie,Quebec
0,2123,2020-08-16,Mauricie,Quebec
0,2123,2020-08-17,Mauricie,Quebec
0,2123,2020-08-18,Mauricie,Quebec
0,2123,2020-08-19,Mauricie,Quebec
2,2125,2020-08-20,Mauricie,Quebec
0,2125,2020-08-21,Mauricie,Quebec
1,2126,2020-08-22,Mauricie,Quebec
0,2126,2020-08-23,Mauricie,Quebec
1,2127,2020-08-24,Mauricie,Quebec
0,2127,2020-08-25,Mauricie,Quebec
3,2130,2020-08-26,Mauricie,Quebec
4,2134,2020-08-27,Mauricie,Quebec
4,2138,2020-08-28,Mauricie,Quebec
0,2138,2020-08-29,Mauricie,Quebec
1,2139,2020-08-30,Mauricie,Quebec
7,2146,2020-08-31,Mauricie,Quebec
3,2149,2020-09-01,Mauricie,Quebec
1,2150,2020-09-02,Mauricie,Quebec
2,2152,2020-09-03,Mauricie,Quebec
3,2155,2020-09-04,Mauricie,Quebec
1,2156,2020-09-05,Mauricie,Quebec
0,2156,2020-09-06,Mauricie,Quebec
1,2157,2020-09-07,Mauricie,Quebec
3,2160,2020-09-08,Mauricie,Quebec
4,2164,2020-09-09,Mauricie,Quebec
8,2172,2020-09-10,Mauricie,Quebec
5,2177,2020-09-11,Mauricie,Quebec
2,2179,2020-09-12,Mauricie,Quebec
7,2186,2020-09-13,Mauricie,Quebec
3,2189,2020-09-14,Mauricie,Quebec
4,2193,2020-09-15,Mauricie,Quebec
17,2210,2020-09-16,Mauricie,Quebec
9,2219,2020-09-17,Mauricie,Quebec
8,2227,2020-09-18,Mauricie,Quebec
14,2241,2020-09-19,Mauricie,Quebec
13,2254,2020-09-20,Mauricie,Quebec
5,2259,2020-09-21,Mauricie,Quebec
14,2273,2020-09-22,Mauricie,Quebec
11,2284,2020-09-23,Mauricie,Quebec
10,2294,2020-09-24,Mauricie,Quebec
14,2308,2020-09-25,Mauricie,Quebec
14,2322,2020-09-26,Mauricie,Quebec
35,2357,2020-09-27,Mauricie,Quebec
23,2380,2020-09-28,Mauricie,Quebec
40,2420,2020-09-29,Mauricie,Quebec
12,2432,2020-09-30,Mauricie,Quebec
36,2468,2020-10-01,Mauricie,Quebec
50,2518,2020-10-02,Mauricie,Quebec
55,2573,2020-10-03,Mauricie,Quebec
33,2606,2020-10-04,Mauricie,Quebec
57,2663,2020-10-05,Mauricie,Quebec
27,2690,2020-10-06,Mauricie,Quebec
39,2729,2020-10-07,Mauricie,Quebec
60,2789,2020-10-08,Mauricie,Quebec
74,2863,2020-10-09,Mauricie,Quebec
69,2932,2020-10-10,Mauricie,Quebec
51,2983,2020-10-11,Mauricie,Quebec
56,3039,2020-10-12,Mauricie,Quebec
36,3075,2020-10-13,Mauricie,Quebec
65,3140,2020-10-14,Mauricie,Quebec
77,3217,2020-10-15,Mauricie,Quebec
51,3268,2020-10-16,Mauricie,Quebec
129,3397,2020-10-17,Mauricie,Quebec
138,3535,2020-10-18,Mauricie,Quebec
59,3594,2020-10-19,Mauricie,Quebec
43,3637,2020-10-20,Mauricie,Quebec
68,3705,2020-10-21,Mauricie,Quebec
51,3756,2020-10-22,Mauricie,Quebec
77,3833,2020-10-23,Mauricie,Quebec
79,3912,2020-10-24,Mauricie,Quebec
68,3980,2020-10-25,Mauricie,Quebec
50,4030,2020-10-26,Mauricie,Quebec
49,4079,2020-10-27,Mauricie,Quebec
69,4148,2020-10-28,Mauricie,Quebec
87,4235,2020-10-29,Mauricie,Quebec
95,4330,2020-10-30,Mauricie,Quebec
100,4430,2020-10-31,Mauricie,Quebec
85,4515,2020-11-01,Mauricie,Quebec
87,4602,2020-11-02,Mauricie,Quebec
59,4661,2020-11-03,Mauricie,Quebec
97,4758,2020-11-04,Mauricie,Quebec
107,4865,2020-11-05,Mauricie,Quebec
116,4981,2020-11-06,Mauricie,Quebec
139,5120,2020-11-07,Mauricie,Quebec
102,5222,2020-11-08,Mauricie,Quebec
81,5303,2020-11-09,Mauricie,Quebec
78,5381,2020-11-10,Mauricie,Quebec
86,5467,2020-11-11,Mauricie,Quebec
106,5573,2020-11-12,Mauricie,Quebec
101,5674,2020-11-13,Mauricie,Quebec
101,5775,2020-11-14,Mauricie,Quebec
84,5859,2020-11-15,Mauricie,Quebec
37,5896,2020-11-16,Mauricie,Quebec
37,5933,2020-11-17,Mauricie,Quebec
85,6018,2020-11-18,Mauricie,Quebec
87,6105,2020-11-19,Mauricie,Quebec
59,6164,2020-11-20,Mauricie,Quebec
84,6248,2020-11-21,Mauricie,Quebec
77,6325,2020-11-22,Mauricie,Quebec
53,6378,2020-11-23,Mauricie,Quebec
78,6456,2020-11-24,Mauricie,Quebec
66,6522,2020-11-25,Mauricie,Quebec
117,6639,2020-11-26,Mauricie,Quebec
79,6718,2020-11-27,Mauricie,Quebec
107,6825,2020-11-28,Mauricie,Quebec
58,6883,2020-11-29,Mauricie,Quebec
84,6967,2020-11-30,Mauricie,Quebec
65,7032,2020-12-01,Mauricie,Quebec
93,7125,2020-12-02,Mauricie,Quebec
92,7217,2020-12-03,Mauricie,Quebec
90,7307,2020-12-04,Mauricie,Quebec
80,7387,2020-12-05,Mauricie,Quebec
85,7472,2020-12-06,Mauricie,Quebec
50,7522,2020-12-07,Mauricie,Quebec
59,7581,2020-12-08,Mauricie,Quebec
86,7667,2020-12-09,Mauricie,Quebec
108,7775,2020-12-10,Mauricie,Quebec
87,7862,2020-12-11,Mauricie,Quebec
92,7954,2020-12-12,Mauricie,Quebec
73,8027,2020-12-13,Mauricie,Quebec
60,8087,2020-12-14,Mauricie,Quebec
87,8174,2020-12-15,Mauricie,Quebec
69,8243,2020-12-16,Mauricie,Quebec
128,8371,2020-12-17,Mauricie,Quebec
89,8460,2020-12-18,Mauricie,Quebec
122,8582,2020-12-19,Mauricie,Quebec
99,8681,2020-12-20,Mauricie,Quebec
57,8738,2020-12-21,Mauricie,Quebec
85,8823,2020-12-22,Mauricie,Quebec
111,8934,2020-12-23,Mauricie,Quebec
110,9044,2020-12-24,Mauricie,Quebec
0,9044,2020-12-25,Mauricie,Quebec
0,9044,2020-12-26,Mauricie,Quebec
257,9301,2020-12-27,Mauricie,Quebec
99,9400,2020-12-28,Mauricie,Quebec
128,9528,2020-12-29,Mauricie,Quebec
168,9696,2020-12-30,Mauricie,Quebec
159,9855,2020-12-31,Mauricie,Quebec
0,9855,2021-01-01,Mauricie,Quebec
0,9855,2021-01-02,Mauricie,Quebec
307,10162,2021-01-03,Mauricie,Quebec
102,10264,2021-01-04,Mauricie,Quebec
99,10363,2021-01-05,Mauricie,Quebec
160,10523,2021-01-06,Mauricie,Quebec
158,10681,2021-01-07,Mauricie,Quebec
90,10771,2021-01-08,Mauricie,Quebec
87,10858,2021-01-09,Mauricie,Quebec
84,10942,2021-01-10,Mauricie,Quebec
65,11007,2021-01-11,Mauricie,Quebec
95,11102,2021-01-12,Mauricie,Quebec
74,11176,2021-01-13,Mauricie,Quebec
98,11274,2021-01-14,Mauricie,Quebec
83,11357,2021-01-15,Mauricie,Quebec
86,11443,2021-01-16,Mauricie,Quebec
64,11507,2021-01-17,Mauricie,Quebec
46,11553,2021-01-18,Mauricie,Quebec
58,11611,2021-01-19,Mauricie,Quebec
70,11681,2021-01-20,Mauricie,Quebec
78,11759,2021-01-21,Mauricie,Quebec
78,11837,2021-01-22,Mauricie,Quebec
55,11892,2021-01-23,Mauricie,Quebec
41,11933,2021-01-24,Mauricie,Quebec
44,11977,2021-01-25,Mauricie,Quebec
50,12027,2021-01-26,Mauricie,Quebec
34,12061,2021-01-27,Mauricie,Quebec
42,12103,2021-01-28,Mauricie,Quebec
51,12154,2021-01-29,Mauricie,Quebec
38,12192,2021-01-30,Mauricie,Quebec
23,12215,2021-01-31,Mauricie,Quebec
19,12234,2021-02-01,Mauricie,Quebec
30,12264,2021-02-02,Mauricie,Quebec
34,12298,2021-02-03,Mauricie,Quebec
32,12330,2021-02-04,Mauricie,Quebec
23,12353,2021-02-05,Mauricie,Quebec
24,12377,2021-02-06,Mauricie,Quebec
36,12413,2021-02-07,Mauricie,Quebec
13,12426,2021-02-08,Mauricie,Quebec
22,12448,2021-02-09,Mauricie,Quebec
32,12480,2021-02-10,Mauricie,Quebec
29,12509,2021-02-11,Mauricie,Quebec
25,12534,2021-02-12,Mauricie,Quebec
31,12565,2021-02-13,Mauricie,Quebec
15,12580,2021-02-14,Mauricie,Quebec
16,12596,2021-02-15,Mauricie,Quebec
12,12608,2021-02-16,Mauricie,Quebec
21,12629,2021-02-17,Mauricie,Quebec
11,12640,2021-02-18,Mauricie,Quebec
15,12655,2021-02-19,Mauricie,Quebec
9,12664,2021-02-20,Mauricie,Quebec
14,12678,2021-02-21,Mauricie,Quebec
11,12689,2021-02-22,Mauricie,Quebec
11,12700,2021-02-23,Mauricie,Quebec
19,12719,2021-02-24,Mauricie,Quebec
12,12731,2021-02-25,Mauricie,Quebec
5,12736,2021-02-26,Mauricie,Quebec
24,12760,2021-02-27,Mauricie,Quebec
16,12776,2021-02-28,Mauricie,Quebec
9,12785,2021-03-01,Mauricie,Quebec
9,12794,2021-03-02,Mauricie,Quebec
26,12820,2021-03-03,Mauricie,Quebec
18,12838,2021-03-04,Mauricie,Quebec
12,12850,2021-03-05,Mauricie,Quebec
18,12868,2021-03-06,Mauricie,Quebec
10,12878,2021-03-07,Mauricie,Quebec
14,12892,2021-03-08,Mauricie,Quebec
8,12900,2021-03-09,Mauricie,Quebec
18,12918,2021-03-10,Mauricie,Quebec
7,12925,2021-03-11,Mauricie,Quebec
11,12936,2021-03-12,Mauricie,Quebec
11,12947,2021-03-13,Mauricie,Quebec
10,12957,2021-03-14,Mauricie,Quebec
6,12963,2021-03-15,Mauricie,Quebec
3,12966,2021-03-16,Mauricie,Quebec
12,12978,2021-03-17,Mauricie,Quebec
19,12997,2021-03-18,Mauricie,Quebec
6,13003,2021-03-19,Mauricie,Quebec
16,13019,2021-03-20,Mauricie,Quebec
10,13029,2021-03-21,Mauricie,Quebec
18,13047,2021-03-22,Mauricie,Quebec
27,13074,2021-03-23,Mauricie,Quebec
16,13090,2021-03-24,Mauricie,Quebec
15,13105,2021-03-25,Mauricie,Quebec
34,13139,2021-03-26,Mauricie,Quebec
19,13158,2021-03-27,Mauricie,Quebec
13,13171,2021-03-28,Mauricie,Quebec
11,13182,2021-03-29,Mauricie,Quebec
12,13194,2021-03-30,Mauricie,Quebec
8,13202,2021-03-31,Mauricie,Quebec
18,13220,2021-04-01,Mauricie,Quebec
30,13250,2021-04-02,Mauricie,Quebec
30,13280,2021-04-03,Mauricie,Quebec
24,13304,2021-04-04,Mauricie,Quebec
13,13317,2021-04-05,Mauricie,Quebec
19,13336,2021-04-06,Mauricie,Quebec
14,13350,2021-04-07,Mauricie,Quebec
24,13374,2021-04-08,Mauricie,Quebec
25,13399,2021-04-09,Mauricie,Quebec
32,13431,2021-04-10,Mauricie,Quebec
32,13463,2021-04-11,Mauricie,Quebec
46,13509,2021-04-12,Mauricie,Quebec
25,13534,2021-04-13,Mauricie,Quebec
64,13598,2021-04-14,Mauricie,Quebec
54,13652,2021-04-15,Mauricie,Quebec
46,13698,2021-04-16,Mauricie,Quebec
51,13749,2021-04-17,Mauricie,Quebec
36,13785,2021-04-18,Mauricie,Quebec
35,13820,2021-04-19,Mauricie,Quebec
34,13854,2021-04-20,Mauricie,Quebec
33,13887,2021-04-21,Mauricie,Quebec
41,13928,2021-04-22,Mauricie,Quebec
30,13958,2021-04-23,Mauricie,Quebec
21,13979,2021-04-24,Mauricie,Quebec
42,14021,2021-04-25,Mauricie,Quebec
31,14052,2021-04-26,Mauricie,Quebec
27,14079,2021-04-27,Mauricie,Quebec
31,14110,2021-04-28,Mauricie,Quebec
21,14131,2021-04-29,Mauricie,Quebec
58,14189,2021-04-30,Mauricie,Quebec
35,14224,2021-05-01,Mauricie,Quebec
32,14256,2021-05-02,Mauricie,Quebec
26,14282,2021-05-03,Mauricie,Quebec
37,14319,2021-05-04,Mauricie,Quebec
46,14365,2021-05-05,Mauricie,Quebec
38,14403,2021-05-06,Mauricie,Quebec
65,14468,2021-05-07,Mauricie,Quebec
38,14506,2021-05-08,Mauricie,Quebec
44,14550,2021-05-09,Mauricie,Quebec
26,14576,2021-05-10,Mauricie,Quebec
36,14612,2021-05-11,Mauricie,Quebec
47,14659,2021-05-12,Mauricie,Quebec
40,14699,2021-05-13,Mauricie,Quebec
37,14736,2021-05-14,Mauricie,Quebec
23,14759,2021-05-15,Mauricie,Quebec
26,14785,2021-05-16,Mauricie,Quebec
25,14810,2021-05-17,Mauricie,Quebec
30,14840,2021-05-18,Mauricie,Quebec
27,14867,2021-05-19,Mauricie,Quebec
38,14905,2021-05-20,Mauricie,Quebec
30,14935,2021-05-21,Mauricie,Quebec
27,14962,2021-05-22,Mauricie,Quebec
17,14979,2021-05-23,Mauricie,Quebec
14,14993,2021-05-24,Mauricie,Quebec
10,15003,2021-05-25,Mauricie,Quebec
12,15015,2021-05-26,Mauricie,Quebec
18,15033,2021-05-27,Mauricie,Quebec
17,15050,2021-05-28,Mauricie,Quebec
16,15066,2021-05-29,Mauricie,Quebec
0,15066,2021-05-30,Mauricie,Quebec
3,15069,2021-05-31,Mauricie,Quebec
9,15078,2021-06-01,Mauricie,Quebec
9,15087,2021-06-02,Mauricie,Quebec
9,15096,2021-06-03,Mauricie,Quebec
8,15104,2021-06-04,Mauricie,Quebec
11,15115,2021-06-05,Mauricie,Quebec
5,15120,2021-06-06,Mauricie,Quebec
10,15130,2021-06-07,Mauricie,Quebec
4,15134,2021-06-08,Mauricie,Quebec
6,15140,2021-06-09,Mauricie,Quebec
8,15148,2021-06-10,Mauricie,Quebec
0,15148,2021-06-11,Mauricie,Quebec
4,15152,2021-06-12,Mauricie,Quebec
3,15155,2021-06-13,Mauricie,Quebec
1,15156,2021-06-14,Mauricie,Quebec
1,15157,2021-06-15,Mauricie,Quebec
6,15163,2021-06-16,Mauricie,Quebec
-5,15158,2021-06-17,Mauricie,Quebec
4,15162,2021-06-18,Mauricie,Quebec
2,15164,2021-06-19,Mauricie,Quebec
2,15166,2021-06-20,Mauricie,Quebec
1,15167,2021-06-21,Mauricie,Quebec
5,15172,2021-06-22,Mauricie,Quebec
2,15174,2021-06-23,Mauricie,Quebec
0,15174,2021-06-24,Mauricie,Quebec
2,15176,2021-06-25,Mauricie,Quebec
0,15176,2021-06-26,Mauricie,Quebec
0,15176,2021-06-27,Mauricie,Quebec
6,15182,2021-06-28,Mauricie,Quebec
2,15184,2021-06-29,Mauricie,Quebec
2,15186,2021-06-30,Mauricie,Quebec
0,15186,2021-07-01,Mauricie,Quebec
3,15189,2021-07-02,Mauricie,Quebec
0,15189,2021-07-03,Mauricie,Quebec
0,15189,2021-07-04,Mauricie,Quebec
5,15194,2021-07-05,Mauricie,Quebec
1,15195,2021-07-06,Mauricie,Quebec
7,15202,2021-07-07,Mauricie,Quebec
0,15202,2021-07-08,Mauricie,Quebec
-2,15200,2021-07-09,Mauricie,Quebec
0,15200,2021-07-10,Mauricie,Quebec
0,15200,2021-07-11,Mauricie,Quebec
14,15214,2021-07-12,Mauricie,Quebec
0,15214,2021-07-13,Mauricie,Quebec
0,15214,2021-07-14,Mauricie,Quebec
0,15214,2021-07-15,Mauricie,Quebec
1,15215,2021-07-16,Mauricie,Quebec
2,15217,2021-07-17,Mauricie,Quebec
1,15218,2021-07-18,Mauricie,Quebec
0,15218,2021-07-19,Mauricie,Quebec
4,15222,2021-07-20,Mauricie,Quebec
3,15225,2021-07-21,Mauricie,Quebec
1,15226,2021-07-22,Mauricie,Quebec
5,15231,2021-07-23,Mauricie,Quebec
9,15240,2021-07-24,Mauricie,Quebec
9,15249,2021-07-25,Mauricie,Quebec
3,15252,2021-07-26,Mauricie,Quebec
7,15259,2021-07-27,Mauricie,Quebec
16,15275,2021-07-28,Mauricie,Quebec
18,15293,2021-07-29,Mauricie,Quebec
14,15307,2021-07-30,Mauricie,Quebec
26,15333,2021-07-31,Mauricie,Quebec
13,15346,2021-08-01,Mauricie,Quebec
28,15374,2021-08-02,Mauricie,Quebec
29,15403,2021-08-03,Mauricie,Quebec
31,15434,2021-08-04,Mauricie,Quebec
43,15477,2021-08-05,Mauricie,Quebec
40,15517,2021-08-06,Mauricie,Quebec
35,15552,2021-08-07,Mauricie,Quebec
24,15576,2021-08-08,Mauricie,Quebec
17,15593,2021-08-09,Mauricie,Quebec
15,15608,2021-08-10,Mauricie,Quebec
14,15622,2021-08-11,Mauricie,Quebec
19,15641,2021-08-12,Mauricie,Quebec
17,15658,2021-08-13,Mauricie,Quebec
15,15673,2021-08-14,Mauricie,Quebec
13,15686,2021-08-15,Mauricie,Quebec
23,15709,2021-08-16,Mauricie,Quebec
18,15727,2021-08-17,Mauricie,Quebec
17,15744,2021-08-18,Mauricie,Quebec
26,15770,2021-08-19,Mauricie,Quebec
30,15800,2021-08-20,Mauricie,Quebec
29,15829,2021-08-21,Mauricie,Quebec
27,15856,2021-08-22,Mauricie,Quebec
0,0,2020-01-25,Montérégie,Quebec
0,0,2020-01-26,Montérégie,Quebec
0,0,2020-01-27,Montérégie,Quebec
0,0,2020-01-28,Montérégie,Quebec
0,0,2020-01-29,Montérégie,Quebec
0,0,2020-01-30,Montérégie,Quebec
0,0,2020-01-31,Montérégie,Quebec
0,0,2020-02-01,Montérégie,Quebec
0,0,2020-02-02,Montérégie,Quebec
0,0,2020-02-03,Montérégie,Quebec
0,0,2020-02-04,Montérégie,Quebec
0,0,2020-02-05,Montérégie,Quebec
0,0,2020-02-06,Montérégie,Quebec
0,0,2020-02-07,Montérégie,Quebec
0,0,2020-02-08,Montérégie,Quebec
0,0,2020-02-09,Montérégie,Quebec
0,0,2020-02-10,Montérégie,Quebec
0,0,2020-02-11,Montérégie,Quebec
0,0,2020-02-12,Montérégie,Quebec
0,0,2020-02-13,Montérégie,Quebec
0,0,2020-02-14,Montérégie,Quebec
0,0,2020-02-15,Montérégie,Quebec
0,0,2020-02-16,Montérégie,Quebec
0,0,2020-02-17,Montérégie,Quebec
0,0,2020-02-18,Montérégie,Quebec
0,0,2020-02-19,Montérégie,Quebec
0,0,2020-02-20,Montérégie,Quebec
0,0,2020-02-21,Montérégie,Quebec
0,0,2020-02-22,Montérégie,Quebec
0,0,2020-02-23,Montérégie,Quebec
0,0,2020-02-24,Montérégie,Quebec
0,0,2020-02-25,Montérégie,Quebec
0,0,2020-02-26,Montérégie,Quebec
0,0,2020-02-27,Montérégie,Quebec
0,0,2020-02-28,Montérégie,Quebec
0,0,2020-02-29,Montérégie,Quebec
0,0,2020-03-01,Montérégie,Quebec
0,0,2020-03-02,Montérégie,Quebec
0,0,2020-03-03,Montérégie,Quebec
0,0,2020-03-04,Montérégie,Quebec
0,0,2020-03-05,Montérégie,Quebec
1,1,2020-03-06,Montérégie,Quebec
0,1,2020-03-07,Montérégie,Quebec
1,2,2020-03-08,Montérégie,Quebec
0,2,2020-03-09,Montérégie,Quebec
0,2,2020-03-10,Montérégie,Quebec
0,2,2020-03-11,Montérégie,Quebec
2,4,2020-03-12,Montérégie,Quebec
0,4,2020-03-13,Montérégie,Quebec
3,7,2020-03-14,Montérégie,Quebec
2,9,2020-03-15,Montérégie,Quebec
1,10,2020-03-16,Montérégie,Quebec
3,13,2020-03-17,Montérégie,Quebec
0,13,2020-03-18,Montérégie,Quebec
6,19,2020-03-19,Montérégie,Quebec
2,21,2020-03-20,Montérégie,Quebec
5,26,2020-03-21,Montérégie,Quebec
14,40,2020-03-22,Montérégie,Quebec
26,66,2020-03-23,Montérégie,Quebec
59,125,2020-03-24,Montérégie,Quebec
23,148,2020-03-25,Montérégie,Quebec
19,167,2020-03-26,Montérégie,Quebec
26,193,2020-03-27,Montérégie,Quebec
26,219,2020-03-28,Montérégie,Quebec
38,257,2020-03-29,Montérégie,Quebec
32,289,2020-03-30,Montérégie,Quebec
52,341,2020-03-31,Montérégie,Quebec
81,422,2020-04-01,Montérégie,Quebec
64,486,2020-04-02,Montérégie,Quebec
97,583,2020-04-03,Montérégie,Quebec
100,683,2020-04-04,Montérégie,Quebec
123,806,2020-04-05,Montérégie,Quebec
88,894,2020-04-06,Montérégie,Quebec
67,961,2020-04-07,Montérégie,Quebec
73,1034,2020-04-08,Montérégie,Quebec
74,1108,2020-04-09,Montérégie,Quebec
65,1173,2020-04-10,Montérégie,Quebec
86,1259,2020-04-11,Montérégie,Quebec
66,1325,2020-04-12,Montérégie,Quebec
108,1433,2020-04-13,Montérégie,Quebec
132,1565,2020-04-14,Montérégie,Quebec
121,1686,2020-04-15,Montérégie,Quebec
121,1807,2020-04-16,Montérégie,Quebec
113,1920,2020-04-17,Montérégie,Quebec
132,2052,2020-04-18,Montérégie,Quebec
90,2142,2020-04-19,Montérégie,Quebec
224,2366,2020-04-20,Montérégie,Quebec
145,2511,2020-04-21,Montérégie,Quebec
62,2573,2020-04-22,Montérégie,Quebec
77,2650,2020-04-23,Montérégie,Quebec
16,2666,2020-04-24,Montérégie,Quebec
70,2736,2020-04-25,Montérégie,Quebec
53,2789,2020-04-26,Montérégie,Quebec
90,2879,2020-04-27,Montérégie,Quebec
94,2973,2020-04-28,Montérégie,Quebec
123,3096,2020-04-29,Montérégie,Quebec
134,3230,2020-04-30,Montérégie,Quebec
99,3329,2020-05-01,Montérégie,Quebec
133,3462,2020-05-02,Montérégie,Quebec
271,3733,2020-05-03,Montérégie,Quebec
157,3890,2020-05-04,Montérégie,Quebec
116,4006,2020-05-05,Montérégie,Quebec
173,4179,2020-05-06,Montérégie,Quebec
73,4252,2020-05-07,Montérégie,Quebec
92,4344,2020-05-08,Montérégie,Quebec
100,4444,2020-05-09,Montérégie,Quebec
156,4600,2020-05-10,Montérégie,Quebec
131,4731,2020-05-11,Montérégie,Quebec
110,4841,2020-05-12,Montérégie,Quebec
110,4951,2020-05-13,Montérégie,Quebec
120,5071,2020-05-14,Montérégie,Quebec
39,5110,2020-05-15,Montérégie,Quebec
120,5230,2020-05-16,Montérégie,Quebec
95,5325,2020-05-17,Montérégie,Quebec
112,5437,2020-05-18,Montérégie,Quebec
59,5496,2020-05-19,Montérégie,Quebec
27,5523,2020-05-20,Montérégie,Quebec
52,5575,2020-05-21,Montérégie,Quebec
46,5621,2020-05-22,Montérégie,Quebec
162,5783,2020-05-23,Montérégie,Quebec
152,5935,2020-05-24,Montérégie,Quebec
159,6094,2020-05-25,Montérégie,Quebec
150,6244,2020-05-26,Montérégie,Quebec
157,6401,2020-05-27,Montérégie,Quebec
184,6585,2020-05-28,Montérégie,Quebec
195,6780,2020-05-29,Montérégie,Quebec
55,6835,2020-05-30,Montérégie,Quebec
54,6889,2020-05-31,Montérégie,Quebec
41,6930,2020-06-01,Montérégie,Quebec
60,6990,2020-06-02,Montérégie,Quebec
101,7091,2020-06-03,Montérégie,Quebec
39,7130,2020-06-04,Montérégie,Quebec
58,7188,2020-06-05,Montérégie,Quebec
45,7233,2020-06-06,Montérégie,Quebec
62,7295,2020-06-07,Montérégie,Quebec
54,7349,2020-06-08,Montérégie,Quebec
36,7385,2020-06-09,Montérégie,Quebec
41,7426,2020-06-10,Montérégie,Quebec
40,7466,2020-06-11,Montérégie,Quebec
45,7511,2020-06-12,Montérégie,Quebec
45,7556,2020-06-13,Montérégie,Quebec
26,7582,2020-06-14,Montérégie,Quebec
28,7610,2020-06-15,Montérégie,Quebec
18,7628,2020-06-16,Montérégie,Quebec
13,7641,2020-06-17,Montérégie,Quebec
29,7670,2020-06-18,Montérégie,Quebec
33,7703,2020-06-19,Montérégie,Quebec
20,7723,2020-06-20,Montérégie,Quebec
16,7739,2020-06-21,Montérégie,Quebec
11,7750,2020-06-22,Montérégie,Quebec
6,7756,2020-06-23,Montérégie,Quebec
9,7765,2020-06-24,Montérégie,Quebec
16,7781,2020-06-25,Montérégie,Quebec
0,7781,2020-06-26,Montérégie,Quebec
0,7781,2020-06-27,Montérégie,Quebec
0,7781,2020-06-28,Montérégie,Quebec
47,7828,2020-06-29,Montérégie,Quebec
3,7831,2020-06-30,Montérégie,Quebec
8,7839,2020-07-01,Montérégie,Quebec
20,7859,2020-07-02,Montérégie,Quebec
14,7873,2020-07-03,Montérégie,Quebec
33,7906,2020-07-04,Montérégie,Quebec
22,7928,2020-07-05,Montérégie,Quebec
33,7961,2020-07-06,Montérégie,Quebec
22,7983,2020-07-07,Montérégie,Quebec
22,8005,2020-07-08,Montérégie,Quebec
52,8057,2020-07-09,Montérégie,Quebec
31,8088,2020-07-10,Montérégie,Quebec
29,8117,2020-07-11,Montérégie,Quebec
34,8151,2020-07-12,Montérégie,Quebec
21,8172,2020-07-13,Montérégie,Quebec
48,8220,2020-07-14,Montérégie,Quebec
31,8251,2020-07-15,Montérégie,Quebec
29,8280,2020-07-16,Montérégie,Quebec
32,8312,2020-07-17,Montérégie,Quebec
32,8344,2020-07-18,Montérégie,Quebec
52,8396,2020-07-19,Montérégie,Quebec
33,8429,2020-07-20,Montérégie,Quebec
36,8465,2020-07-21,Montérégie,Quebec
40,8505,2020-07-22,Montérégie,Quebec
49,8554,2020-07-23,Montérégie,Quebec
32,8586,2020-07-24,Montérégie,Quebec
29,8615,2020-07-25,Montérégie,Quebec
35,8650,2020-07-26,Montérégie,Quebec
33,8683,2020-07-27,Montérégie,Quebec
19,8702,2020-07-28,Montérégie,Quebec
48,8750,2020-07-29,Montérégie,Quebec
0,8750,2020-07-30,Montérégie,Quebec
33,8783,2020-07-31,Montérégie,Quebec
27,8810,2020-08-01,Montérégie,Quebec
20,8830,2020-08-02,Montérégie,Quebec
32,8862,2020-08-03,Montérégie,Quebec
20,8882,2020-08-04,Montérégie,Quebec
29,8911,2020-08-05,Montérégie,Quebec
27,8938,2020-08-06,Montérégie,Quebec
30,8968,2020-08-07,Montérégie,Quebec
24,8992,2020-08-08,Montérégie,Quebec
27,9019,2020-08-09,Montérégie,Quebec
49,9068,2020-08-10,Montérégie,Quebec
19,9087,2020-08-11,Montérégie,Quebec
7,9094,2020-08-12,Montérégie,Quebec
11,9105,2020-08-13,Montérégie,Quebec
16,9121,2020-08-14,Montérégie,Quebec
11,9132,2020-08-15,Montérégie,Quebec
13,9145,2020-08-16,Montérégie,Quebec
13,9158,2020-08-17,Montérégie,Quebec
7,9165,2020-08-18,Montérégie,Quebec
10,9175,2020-08-19,Montérégie,Quebec
6,9181,2020-08-20,Montérégie,Quebec
11,9192,2020-08-21,Montérégie,Quebec
