date,HR,cases,province,HRUID2018
2021-04-30,Porcupine,9,Ontario,3556
2021-05-01,Porcupine,16,Ontario,3556
2021-05-02,Porcupine,9,Ontario,3556
2021-05-03,Porcupine,11,Ontario,3556
2021-05-04,Porcupine,3,Ontario,3556
2021-05-05,Porcupine,3,Ontario,3556
2021-05-06,Porcupine,12,Ontario,3556
2021-05-07,Porcupine,14,Ontario,3556
2021-05-08,Porcupine,20,Ontario,3556
2021-05-09,Porcupine,7,Ontario,3556
2021-05-10,Porcupine,20,Ontario,3556
2021-05-11,Porcupine,15,Ontario,3556
2021-05-12,Porcupine,10,Ontario,3556
2021-05-13,Porcupine,24,Ontario,3556
2021-05-14,Porcupine,22,Ontario,3556
2021-05-15,Porcupine,25,Ontario,3556
2021-05-16,Porcupine,37,Ontario,3556
2021-05-17,Porcupine,20,Ontario,3556
2021-05-18,Porcupine,7,Ontario,3556
2021-05-19,Porcupine,8,Ontario,3556
2021-05-20,Porcupine,35,Ontario,3556
2021-05-21,Porcupine,58,Ontario,3556
2021-05-22,Porcupine,46,Ontario,3556
2021-05-23,Porcupine,49,Ontario,3556
2021-05-24,Porcupine,50,Ontario,3556
2021-05-25,Porcupine,28,Ontario,3556
2021-05-26,Porcupine,19,Ontario,3556
2021-05-27,Porcupine,36,Ontario,3556
2021-05-28,Porcupine,22,Ontario,3556
2021-05-29,Porcupine,43,Ontario,3556
2021-05-30,Porcupine,51,Ontario,3556
2021-05-31,Porcupine,30,Ontario,3556
2021-06-01,Porcupine,14,Ontario,3556
2021-06-02,Porcupine,27,Ontario,3556
2021-06-03,Porcupine,49,Ontario,3556
2021-06-04,Porcupine,57,Ontario,3556
2021-06-05,Porcupine,48,Ontario,3556
2021-06-06,Porcupine,32,Ontario,3556
2021-06-07,Porcupine,25,Ontario,3556
2021-06-08,Porcupine,40,Ontario,3556
2021-06-09,Porcupine,21,Ontario,3556
2021-06-10,Porcupine,18,Ontario,3556
2021-06-11,Porcupine,51,Ontario,3556
2021-06-12,Porcupine,29,Ontario,3556
2021-06-13,Porcupine,68,Ontario,3556
2021-06-14,Porcupine,39,Ontario,3556
2021-06-15,Porcupine,8,Ontario,3556
2021-06-16,Porcupine,13,Ontario,3556
2021-06-17,Porcupine,17,Ontario,3556
2021-06-18,Porcupine,16,Ontario,3556
2021-06-19,Porcupine,22,Ontario,3556
2021-06-20,Porcupine,14,Ontario,3556
2021-06-21,Porcupine,7,Ontario,3556
2021-06-22,Porcupine,5,Ontario,3556
2021-06-23,Porcupine,1,Ontario,3556
2021-06-24,Porcupine,9,Ontario,3556
2021-06-25,Porcupine,11,Ontario,3556
2021-06-26,Porcupine,24,Ontario,3556
2021-06-27,Porcupine,16,Ontario,3556
2021-06-28,Porcupine,5,Ontario,3556
2021-06-29,Porcupine,8,Ontario,3556
2021-06-30,Porcupine,3,Ontario,3556
2021-07-01,Porcupine,11,Ontario,3556
2021-07-02,Porcupine,4,Ontario,3556
2021-07-03,Porcupine,5,Ontario,3556
2021-07-04,Porcupine,6,Ontario,3556
2021-07-05,Porcupine,3,Ontario,3556
2021-07-06,Porcupine,0,Ontario,3556
2021-07-07,Porcupine,-1,Ontario,3556
2021-07-08,Porcupine,2,Ontario,3556
2021-07-09,Porcupine,5,Ontario,3556
2021-07-10,Porcupine,2,Ontario,3556
2021-07-11,Porcupine,1,Ontario,3556
2021-07-12,Porcupine,1,Ontario,3556
2021-07-13,Porcupine,2,Ontario,3556
2021-07-14,Porcupine,4,Ontario,3556
2021-07-15,Porcupine,4,Ontario,3556
2021-07-16,Porcupine,3,Ontario,3556
2021-07-17,Porcupine,2,Ontario,3556
2021-07-18,Porcupine,10,Ontario,3556
2021-07-19,Porcupine,3,Ontario,3556
2021-07-20,Porcupine,2,Ontario,3556
2021-07-21,Porcupine,2,Ontario,3556
2021-07-22,Porcupine,4,Ontario,3556
2021-07-23,Porcupine,0,Ontario,3556
2021-07-24,Porcupine,4,Ontario,3556
2021-07-25,Porcupine,5,Ontario,3556
2021-07-26,Porcupine,1,Ontario,3556
2021-07-27,Porcupine,0,Ontario,3556
2021-07-28,Porcupine,0,Ontario,3556
2021-07-29,Porcupine,0,Ontario,3556
2021-07-30,Porcupine,3,Ontario,3556
2021-07-31,Porcupine,3,Ontario,3556
2021-08-01,Porcupine,2,Ontario,3556
2021-08-02,Porcupine,0,Ontario,3556
2021-08-03,Porcupine,0,Ontario,3556
2021-08-04,Porcupine,0,Ontario,3556
2021-08-05,Porcupine,0,Ontario,3556
2021-08-06,Porcupine,1,Ontario,3556
2021-08-07,Porcupine,2,Ontario,3556
2021-08-08,Porcupine,1,Ontario,3556
2021-08-09,Porcupine,0,Ontario,3556
2021-08-10,Porcupine,0,Ontario,3556
2021-08-11,Porcupine,0,Ontario,3556
2021-08-12,Porcupine,0,Ontario,3556
2021-08-13,Porcupine,0,Ontario,3556
2021-08-14,Porcupine,0,Ontario,3556
2021-08-15,Porcupine,1,Ontario,3556
2021-08-16,Porcupine,0,Ontario,3556
2021-08-17,Porcupine,0,Ontario,3556
2021-08-18,Porcupine,1,Ontario,3556
2021-08-19,Porcupine,2,Ontario,3556
2021-08-20,Porcupine,0,Ontario,3556
2021-08-21,Porcupine,0,Ontario,3556
2021-08-22,Porcupine,2,Ontario,3556
2021-08-23,Porcupine,1,Ontario,3556
2020-03-24,Waterloo,,Ontario,3565
2020-03-25,Waterloo,2,Ontario,3565
2020-03-26,Waterloo,0,Ontario,3565
2020-03-27,Waterloo,3,Ontario,3565
2020-03-28,Waterloo,,Ontario,3565
2020-03-29,Waterloo,,Ontario,3565
2020-03-30,Waterloo,60,Ontario,3565
2020-03-31,Waterloo,5,Ontario,3565
2020-04-01,Waterloo,13,Ontario,3565
2020-04-02,Waterloo,13,Ontario,3565
2020-04-03,Waterloo,13,Ontario,3565
2020-04-04,Waterloo,15,Ontario,3565
2020-04-05,Waterloo,8,Ontario,3565
2020-04-06,Waterloo,6,Ontario,3565
2020-04-07,Waterloo,16,Ontario,3565
2020-04-08,Waterloo,8,Ontario,3565
2020-04-09,Waterloo,9,Ontario,3565
2020-04-10,Waterloo,8,Ontario,3565
2020-04-11,Waterloo,6,Ontario,3565
2020-04-12,Waterloo,7,Ontario,3565
2020-04-13,Waterloo,9,Ontario,3565
2020-04-14,Waterloo,4,Ontario,3565
2020-04-15,Waterloo,4,Ontario,3565
2020-04-16,Waterloo,9,Ontario,3565
2020-04-17,Waterloo,3,Ontario,3565
2020-04-18,Waterloo,9,Ontario,3565
2020-04-19,Waterloo,2,Ontario,3565
2020-04-20,Waterloo,6,Ontario,3565
2020-04-21,Waterloo,10,Ontario,3565
2020-04-22,Waterloo,19,Ontario,3565
2020-04-23,Waterloo,52,Ontario,3565
2020-04-24,Waterloo,174,Ontario,3565
2020-04-25,Waterloo,21,Ontario,3565
2020-04-26,Waterloo,24,Ontario,3565
2020-04-27,Waterloo,22,Ontario,3565
2020-04-28,Waterloo,32,Ontario,3565
2020-04-29,Waterloo,29,Ontario,3565
2020-04-30,Waterloo,22,Ontario,3565
2020-05-01,Waterloo,35,Ontario,3565
2020-05-02,Waterloo,27,Ontario,3565
2020-05-03,Waterloo,12,Ontario,3565
2020-05-04,Waterloo,10,Ontario,3565
2020-05-05,Waterloo,18,Ontario,3565
2020-05-06,Waterloo,48,Ontario,3565
2020-05-07,Waterloo,24,Ontario,3565
2020-05-08,Waterloo,13,Ontario,3565
2020-05-09,Waterloo,11,Ontario,3565
2020-05-10,Waterloo,15,Ontario,3565
2020-05-11,Waterloo,18,Ontario,3565
2020-05-12,Waterloo,16,Ontario,3565
2020-05-13,Waterloo,11,Ontario,3565
2020-05-14,Waterloo,3,Ontario,3565
2020-05-15,Waterloo,14,Ontario,3565
2020-05-16,Waterloo,9,Ontario,3565
2020-05-17,Waterloo,14,Ontario,3565
2020-05-18,Waterloo,17,Ontario,3565
2020-05-19,Waterloo,23,Ontario,3565
2020-05-20,Waterloo,12,Ontario,3565
2020-05-21,Waterloo,7,Ontario,3565
2020-05-22,Waterloo,2,Ontario,3565
2020-05-23,Waterloo,8,Ontario,3565
2020-05-24,Waterloo,9,Ontario,3565
2020-05-25,Waterloo,4,Ontario,3565
2020-05-26,Waterloo,6,Ontario,3565
2020-05-27,Waterloo,5,Ontario,3565
2020-05-28,Waterloo,4,Ontario,3565
2020-05-29,Waterloo,4,Ontario,3565
2020-05-30,Waterloo,4,Ontario,3565
2020-05-31,Waterloo,7,Ontario,3565
2020-06-01,Waterloo,13,Ontario,3565
2020-06-02,Waterloo,10,Ontario,3565
2020-06-03,Waterloo,16,Ontario,3565
2020-06-04,Waterloo,11,Ontario,3565
2020-06-05,Waterloo,9,Ontario,3565
2020-06-06,Waterloo,12,Ontario,3565
2020-06-07,Waterloo,6,Ontario,3565
2020-06-08,Waterloo,8,Ontario,3565
2020-06-09,Waterloo,1,Ontario,3565
2020-06-10,Waterloo,3,Ontario,3565
2020-06-11,Waterloo,7,Ontario,3565
2020-06-12,Waterloo,5,Ontario,3565
2020-06-13,Waterloo,1,Ontario,3565
2020-06-14,Waterloo,11,Ontario,3565
2020-06-15,Waterloo,8,Ontario,3565
2020-06-16,Waterloo,3,Ontario,3565
2020-06-17,Waterloo,7,Ontario,3565
2020-06-18,Waterloo,6,Ontario,3565
2020-06-19,Waterloo,-2,Ontario,3565
2020-06-20,Waterloo,10,Ontario,3565
2020-06-21,Waterloo,13,Ontario,3565
2020-06-22,Waterloo,5,Ontario,3565
2020-06-23,Waterloo,8,Ontario,3565
2020-06-24,Waterloo,4,Ontario,3565
2020-06-25,Waterloo,10,Ontario,3565
2020-06-26,Waterloo,6,Ontario,3565
2020-06-27,Waterloo,6,Ontario,3565
2020-06-28,Waterloo,0,Ontario,3565
2020-06-29,Waterloo,10,Ontario,3565
2020-06-30,Waterloo,8,Ontario,3565
2020-07-01,Waterloo,5,Ontario,3565
2020-07-02,Waterloo,5,Ontario,3565
2020-07-03,Waterloo,2,Ontario,3565
2020-07-04,Waterloo,6,Ontario,3565
2020-07-05,Waterloo,0,Ontario,3565
2020-07-06,Waterloo,5,Ontario,3565
2020-07-07,Waterloo,3,Ontario,3565
2020-07-08,Waterloo,3,Ontario,3565
2020-07-09,Waterloo,0,Ontario,3565
2020-07-10,Waterloo,3,Ontario,3565
2020-07-11,Waterloo,4,Ontario,3565
2020-07-12,Waterloo,5,Ontario,3565
2020-07-13,Waterloo,3,Ontario,3565
2020-07-14,Waterloo,3,Ontario,3565
2020-07-15,Waterloo,2,Ontario,3565
2020-07-16,Waterloo,-1,Ontario,3565
2020-07-17,Waterloo,4,Ontario,3565
2020-07-18,Waterloo,4,Ontario,3565
2020-07-19,Waterloo,1,Ontario,3565
2020-07-20,Waterloo,4,Ontario,3565
2020-07-21,Waterloo,5,Ontario,3565
2020-07-22,Waterloo,3,Ontario,3565
2020-07-23,Waterloo,-2,Ontario,3565
2020-07-24,Waterloo,9,Ontario,3565
2020-07-25,Waterloo,1,Ontario,3565
2020-07-26,Waterloo,6,Ontario,3565
2020-07-27,Waterloo,0,Ontario,3565
2020-07-28,Waterloo,0,Ontario,3565
2020-07-29,Waterloo,1,Ontario,3565
2020-07-30,Waterloo,0,Ontario,3565
2020-07-31,Waterloo,0,Ontario,3565
2020-08-01,Waterloo,4,Ontario,3565
2020-08-02,Waterloo,3,Ontario,3565
2020-08-03,Waterloo,2,Ontario,3565
2020-08-04,Waterloo,2,Ontario,3565
2020-08-05,Waterloo,0,Ontario,3565
2020-08-06,Waterloo,-1,Ontario,3565
2020-08-07,Waterloo,4,Ontario,3565
2020-08-08,Waterloo,-1,Ontario,3565
2020-08-09,Waterloo,1,Ontario,3565
2020-08-10,Waterloo,5,Ontario,3565
2020-08-11,Waterloo,3,Ontario,3565
2020-08-12,Waterloo,3,Ontario,3565
2020-08-13,Waterloo,8,Ontario,3565
2020-08-14,Waterloo,0,Ontario,3565
2020-08-15,Waterloo,3,Ontario,3565
2020-08-16,Waterloo,5,Ontario,3565
2020-08-17,Waterloo,8,Ontario,3565
2020-08-18,Waterloo,12,Ontario,3565
2020-08-19,Waterloo,-1,Ontario,3565
2020-08-20,Waterloo,6,Ontario,3565
2020-08-21,Waterloo,1,Ontario,3565
2020-08-22,Waterloo,-1,Ontario,3565
2020-08-23,Waterloo,4,Ontario,3565
2020-08-24,Waterloo,4,Ontario,3565
2020-08-25,Waterloo,-2,Ontario,3565
2020-08-26,Waterloo,2,Ontario,3565
2020-08-27,Waterloo,2,Ontario,3565
2020-08-28,Waterloo,3,Ontario,3565
2020-08-29,Waterloo,7,Ontario,3565
2020-08-30,Waterloo,1,Ontario,3565
2020-08-31,Waterloo,0,Ontario,3565
2020-09-01,Waterloo,2,Ontario,3565
2020-09-02,Waterloo,5,Ontario,3565
2020-09-03,Waterloo,2,Ontario,3565
2020-09-04,Waterloo,1,Ontario,3565
2020-09-05,Waterloo,1,Ontario,3565
2020-09-06,Waterloo,1,Ontario,3565
2020-09-07,Waterloo,4,Ontario,3565
2020-09-08,Waterloo,6,Ontario,3565
2020-09-09,Waterloo,6,Ontario,3565
2020-09-10,Waterloo,7,Ontario,3565
2020-09-11,Waterloo,15,Ontario,3565
2020-09-12,Waterloo,5,Ontario,3565
2020-09-13,Waterloo,7,Ontario,3565
2020-09-14,Waterloo,7,Ontario,3565
2020-09-15,Waterloo,11,Ontario,3565
2020-09-16,Waterloo,8,Ontario,3565
2020-09-17,Waterloo,6,Ontario,3565
2020-09-18,Waterloo,9,Ontario,3565
2020-09-19,Waterloo,14,Ontario,3565
2020-09-20,Waterloo,20,Ontario,3565
2020-09-21,Waterloo,13,Ontario,3565
2020-09-22,Waterloo,27,Ontario,3565
2020-09-23,Waterloo,13,Ontario,3565
2020-09-24,Waterloo,26,Ontario,3565
2020-09-25,Waterloo,6,Ontario,3565
2020-09-26,Waterloo,8,Ontario,3565
2020-09-27,Waterloo,10,Ontario,3565
2020-09-28,Waterloo,9,Ontario,3565
2020-09-29,Waterloo,12,Ontario,3565
2020-09-30,Waterloo,9,Ontario,3565
2020-10-01,Waterloo,13,Ontario,3565
2020-10-02,Waterloo,9,Ontario,3565
2020-10-03,Waterloo,18,Ontario,3565
2020-10-04,Waterloo,14,Ontario,3565
2020-10-05,Waterloo,15,Ontario,3565
2020-10-06,Waterloo,21,Ontario,3565
2020-10-07,Waterloo,17,Ontario,3565
2020-10-08,Waterloo,10,Ontario,3565
2020-10-09,Waterloo,13,Ontario,3565
2020-10-10,Waterloo,18,Ontario,3565
2020-10-11,Waterloo,14,Ontario,3565
2020-10-12,Waterloo,8,Ontario,3565
2020-10-13,Waterloo,15,Ontario,3565
2020-10-14,Waterloo,23,Ontario,3565
2020-10-15,Waterloo,13,Ontario,3565
2020-10-16,Waterloo,12,Ontario,3565
2020-10-17,Waterloo,19,Ontario,3565
2020-10-18,Waterloo,4,Ontario,3565
2020-10-19,Waterloo,14,Ontario,3565
2020-10-20,Waterloo,14,Ontario,3565
2020-10-21,Waterloo,15,Ontario,3565
2020-10-22,Waterloo,9,Ontario,3565
2020-10-23,Waterloo,13,Ontario,3565
2020-10-24,Waterloo,14,Ontario,3565
2020-10-25,Waterloo,21,Ontario,3565
2020-10-26,Waterloo,4,Ontario,3565
2020-10-27,Waterloo,5,Ontario,3565
2020-10-28,Waterloo,11,Ontario,3565
2020-10-29,Waterloo,13,Ontario,3565
2020-10-30,Waterloo,12,Ontario,3565
2020-10-31,Waterloo,22,Ontario,3565
2020-11-01,Waterloo,26,Ontario,3565
2020-11-02,Waterloo,19,Ontario,3565
2020-11-03,Waterloo,20,Ontario,3565
2020-11-04,Waterloo,21,Ontario,3565
2020-11-05,Waterloo,17,Ontario,3565
2020-11-06,Waterloo,34,Ontario,3565
2020-11-07,Waterloo,36,Ontario,3565
2020-11-08,Waterloo,23,Ontario,3565
2020-11-09,Waterloo,32,Ontario,3565
2020-11-10,Waterloo,42,Ontario,3565
2020-11-11,Waterloo,40,Ontario,3565
2020-11-12,Waterloo,58,Ontario,3565
2020-11-13,Waterloo,43,Ontario,3565
2020-11-14,Waterloo,67,Ontario,3565
2020-11-15,Waterloo,48,Ontario,3565
2020-11-16,Waterloo,67,Ontario,3565
2020-11-17,Waterloo,42,Ontario,3565
2020-11-18,Waterloo,54,Ontario,3565
2020-11-19,Waterloo,28,Ontario,3565
2020-11-20,Waterloo,28,Ontario,3565
2020-11-21,Waterloo,42,Ontario,3565
2020-11-22,Waterloo,54,Ontario,3565
2020-11-23,Waterloo,83,Ontario,3565
2020-11-24,Waterloo,40,Ontario,3565
2020-11-25,Waterloo,61,Ontario,3565
2020-11-26,Waterloo,64,Ontario,3565
2020-11-27,Waterloo,74,Ontario,3565
2020-11-28,Waterloo,105,Ontario,3565
2020-11-29,Waterloo,63,Ontario,3565
2020-11-30,Waterloo,74,Ontario,3565
2020-12-01,Waterloo,61,Ontario,3565
2020-12-02,Waterloo,103,Ontario,3565
2020-12-03,Waterloo,87,Ontario,3565
2020-12-04,Waterloo,40,Ontario,3565
2020-12-05,Waterloo,64,Ontario,3565
2020-12-06,Waterloo,47,Ontario,3565
2020-12-07,Waterloo,61,Ontario,3565
2020-12-08,Waterloo,61,Ontario,3565
2020-12-09,Waterloo,64,Ontario,3565
2020-12-10,Waterloo,65,Ontario,3565
2020-12-11,Waterloo,77,Ontario,3565
2020-12-12,Waterloo,78,Ontario,3565
2020-12-13,Waterloo,61,Ontario,3565
2020-12-14,Waterloo,71,Ontario,3565
2020-12-15,Waterloo,71,Ontario,3565
2020-12-16,Waterloo,52,Ontario,3565
2020-12-17,Waterloo,77,Ontario,3565
2020-12-18,Waterloo,84,Ontario,3565
2020-12-19,Waterloo,83,Ontario,3565
2020-12-20,Waterloo,91,Ontario,3565
2020-12-21,Waterloo,94,Ontario,3565
2020-12-22,Waterloo,101,Ontario,3565
2020-12-23,Waterloo,80,Ontario,3565
2020-12-24,Waterloo,82,Ontario,3565
2020-12-25,Waterloo,105,Ontario,3565
2020-12-26,Waterloo,67,Ontario,3565
2020-12-27,Waterloo,89,Ontario,3565
2020-12-28,Waterloo,45,Ontario,3565
2020-12-29,Waterloo,57,Ontario,3565
2020-12-30,Waterloo,69,Ontario,3565
2020-12-31,Waterloo,127,Ontario,3565
2021-01-01,Waterloo,51,Ontario,3565
2021-01-02,Waterloo,58,Ontario,3565
2021-01-03,Waterloo,157,Ontario,3565
2021-01-04,Waterloo,126,Ontario,3565
2021-01-05,Waterloo,129,Ontario,3565
2021-01-06,Waterloo,206,Ontario,3565
2021-01-07,Waterloo,175,Ontario,3565
2021-01-08,Waterloo,147,Ontario,3565
2021-01-09,Waterloo,116,Ontario,3565
2021-01-10,Waterloo,220,Ontario,3565
2021-01-11,Waterloo,165,Ontario,3565
2021-01-12,Waterloo,166,Ontario,3565
2021-01-13,Waterloo,146,Ontario,3565
2021-01-14,Waterloo,100,Ontario,3565
2021-01-15,Waterloo,161,Ontario,3565
2021-01-16,Waterloo,132,Ontario,3565
2021-01-17,Waterloo,144,Ontario,3565
2021-01-18,Waterloo,85,Ontario,3565
2021-01-19,Waterloo,79,Ontario,3565
2021-01-20,Waterloo,101,Ontario,3565
2021-01-21,Waterloo,118,Ontario,3565
2021-01-22,Waterloo,128,Ontario,3565
2021-01-23,Waterloo,86,Ontario,3565
2021-01-24,Waterloo,78,Ontario,3565
2021-01-25,Waterloo,39,Ontario,3565
2021-01-26,Waterloo,77,Ontario,3565
2021-01-27,Waterloo,75,Ontario,3565
2021-01-28,Waterloo,56,Ontario,3565
2021-01-29,Waterloo,91,Ontario,3565
2021-01-30,Waterloo,71,Ontario,3565
2021-01-31,Waterloo,48,Ontario,3565
2021-02-01,Waterloo,60,Ontario,3565
2021-02-02,Waterloo,27,Ontario,3565
2021-02-03,Waterloo,39,Ontario,3565
2021-02-04,Waterloo,51,Ontario,3565
2021-02-05,Waterloo,64,Ontario,3565
2021-02-06,Waterloo,54,Ontario,3565
2021-02-07,Waterloo,54,Ontario,3565
2021-02-08,Waterloo,39,Ontario,3565
2021-02-09,Waterloo,41,Ontario,3565
2021-02-10,Waterloo,47,Ontario,3565
2021-02-11,Waterloo,41,Ontario,3565
2021-02-12,Waterloo,59,Ontario,3565
2021-02-13,Waterloo,61,Ontario,3565
2021-02-14,Waterloo,27,Ontario,3565
2021-02-15,Waterloo,37,Ontario,3565
2021-02-16,Waterloo,31,Ontario,3565
2021-02-17,Waterloo,18,Ontario,3565
2021-02-18,Waterloo,43,Ontario,3565
2021-02-19,Waterloo,41,Ontario,3565
2021-02-20,Waterloo,38,Ontario,3565
2021-02-21,Waterloo,43,Ontario,3565
2021-02-22,Waterloo,48,Ontario,3565
2021-02-23,Waterloo,40,Ontario,3565
2021-02-24,Waterloo,44,Ontario,3565
2021-02-25,Waterloo,56,Ontario,3565
2021-02-26,Waterloo,69,Ontario,3565
2021-02-27,Waterloo,52,Ontario,3565
2021-02-28,Waterloo,60,Ontario,3565
2021-03-01,Waterloo,39,Ontario,3565
2021-03-02,Waterloo,46,Ontario,3565
2021-03-03,Waterloo,46,Ontario,3565
2021-03-04,Waterloo,23,Ontario,3565
2021-03-05,Waterloo,47,Ontario,3565
2021-03-06,Waterloo,33,Ontario,3565
2021-03-07,Waterloo,59,Ontario,3565
2021-03-08,Waterloo,51,Ontario,3565
2021-03-09,Waterloo,46,Ontario,3565
2021-03-10,Waterloo,25,Ontario,3565
2021-03-11,Waterloo,37,Ontario,3565
2021-03-12,Waterloo,36,Ontario,3565
2021-03-13,Waterloo,51,Ontario,3565
2021-03-14,Waterloo,48,Ontario,3565
2021-03-15,Waterloo,18,Ontario,3565
2021-03-16,Waterloo,31,Ontario,3565
2021-03-17,Waterloo,45,Ontario,3565
2021-03-18,Waterloo,43,Ontario,3565
2021-03-19,Waterloo,35,Ontario,3565
2021-03-20,Waterloo,18,Ontario,3565
2021-03-21,Waterloo,25,Ontario,3565
2021-03-22,Waterloo,31,Ontario,3565
2021-03-23,Waterloo,31,Ontario,3565
2021-03-24,Waterloo,47,Ontario,3565
2021-03-25,Waterloo,50,Ontario,3565
2021-03-26,Waterloo,43,Ontario,3565
2021-03-27,Waterloo,23,Ontario,3565
2021-03-28,Waterloo,64,Ontario,3565
2021-03-29,Waterloo,52,Ontario,3565
2021-03-30,Waterloo,31,Ontario,3565
2021-03-31,Waterloo,38,Ontario,3565
2021-04-01,Waterloo,46,Ontario,3565
2021-04-02,Waterloo,52,Ontario,3565
2021-04-03,Waterloo,65,Ontario,3565
2021-04-04,Waterloo,43,Ontario,3565
2021-04-05,Waterloo,43,Ontario,3565
2021-04-06,Waterloo,71,Ontario,3565
2021-04-07,Waterloo,74,Ontario,3565
2021-04-08,Waterloo,64,Ontario,3565
2021-04-09,Waterloo,67,Ontario,3565
2021-04-10,Waterloo,76,Ontario,3565
2021-04-11,Waterloo,63,Ontario,3565
2021-04-12,Waterloo,90,Ontario,3565
2021-04-13,Waterloo,121,Ontario,3565
2021-04-14,Waterloo,106,Ontario,3565
2021-04-15,Waterloo,81,Ontario,3565
2021-04-16,Waterloo,61,Ontario,3565
2021-04-17,Waterloo,84,Ontario,3565
2021-04-18,Waterloo,74,Ontario,3565
2021-04-19,Waterloo,79,Ontario,3565
2021-04-20,Waterloo,76,Ontario,3565
2021-04-21,Waterloo,120,Ontario,3565
2021-04-22,Waterloo,94,Ontario,3565
2021-04-23,Waterloo,83,Ontario,3565
2021-04-24,Waterloo,111,Ontario,3565
2021-04-25,Waterloo,118,Ontario,3565
2021-04-26,Waterloo,49,Ontario,3565
2021-04-27,Waterloo,56,Ontario,3565
2021-04-28,Waterloo,66,Ontario,3565
2021-04-29,Waterloo,63,Ontario,3565
2021-04-30,Waterloo,49,Ontario,3565
2021-05-01,Waterloo,90,Ontario,3565
2021-05-02,Waterloo,33,Ontario,3565
2021-05-03,Waterloo,106,Ontario,3565
2021-05-04,Waterloo,56,Ontario,3565
2021-05-05,Waterloo,45,Ontario,3565
2021-05-06,Waterloo,63,Ontario,3565
2021-05-07,Waterloo,48,Ontario,3565
2021-05-08,Waterloo,72,Ontario,3565
2021-05-09,Waterloo,99,Ontario,3565
2021-05-10,Waterloo,50,Ontario,3565
2021-05-11,Waterloo,56,Ontario,3565
2021-05-12,Waterloo,81,Ontario,3565
2021-05-13,Waterloo,72,Ontario,3565
2021-05-14,Waterloo,55,Ontario,3565
2021-05-15,Waterloo,78,Ontario,3565
2021-05-16,Waterloo,48,Ontario,3565
2021-05-17,Waterloo,75,Ontario,3565
2021-05-18,Waterloo,75,Ontario,3565
2021-05-19,Waterloo,21,Ontario,3565
2021-05-20,Waterloo,78,Ontario,3565
2021-05-21,Waterloo,48,Ontario,3565
2021-05-22,Waterloo,64,Ontario,3565
2021-05-23,Waterloo,59,Ontario,3565
2021-05-24,Waterloo,53,Ontario,3565
2021-05-25,Waterloo,17,Ontario,3565
2021-05-26,Waterloo,31,Ontario,3565
2021-05-27,Waterloo,44,Ontario,3565
2021-05-28,Waterloo,46,Ontario,3565
2021-05-29,Waterloo,58,Ontario,3565
2021-05-30,Waterloo,37,Ontario,3565
2021-05-31,Waterloo,49,Ontario,3565
2021-06-01,Waterloo,25,Ontario,3565
2021-06-02,Waterloo,29,Ontario,3565
2021-06-03,Waterloo,37,Ontario,3565
2021-06-04,Waterloo,56,Ontario,3565
2021-06-05,Waterloo,51,Ontario,3565
2021-06-06,Waterloo,34,Ontario,3565
2021-06-07,Waterloo,51,Ontario,3565
2021-06-08,Waterloo,24,Ontario,3565
2021-06-09,Waterloo,35,Ontario,3565
2021-06-10,Waterloo,61,Ontario,3565
2021-06-11,Waterloo,79,Ontario,3565
2021-06-12,Waterloo,51,Ontario,3565
2021-06-13,Waterloo,97,Ontario,3565
2021-06-14,Waterloo,56,Ontario,3565
2021-06-15,Waterloo,45,Ontario,3565
2021-06-16,Waterloo,71,Ontario,3565
2021-06-17,Waterloo,57,Ontario,3565
2021-06-18,Waterloo,85,Ontario,3565
2021-06-19,Waterloo,54,Ontario,3565
2021-06-20,Waterloo,51,Ontario,3565
2021-06-21,Waterloo,44,Ontario,3565
2021-06-22,Waterloo,61,Ontario,3565
2021-06-23,Waterloo,53,Ontario,3565
2021-06-24,Waterloo,95,Ontario,3565
2021-06-25,Waterloo,39,Ontario,3565
2021-06-26,Waterloo,39,Ontario,3565
2021-06-27,Waterloo,66,Ontario,3565
2021-06-28,Waterloo,26,Ontario,3565
2021-06-29,Waterloo,69,Ontario,3565
2021-06-30,Waterloo,46,Ontario,3565
2021-07-01,Waterloo,56,Ontario,3565
2021-07-02,Waterloo,41,Ontario,3565
2021-07-03,Waterloo,47,Ontario,3565
2021-07-04,Waterloo,49,Ontario,3565
2021-07-05,Waterloo,34,Ontario,3565
2021-07-06,Waterloo,25,Ontario,3565
2021-07-07,Waterloo,42,Ontario,3565
2021-07-08,Waterloo,52,Ontario,3565
2021-07-09,Waterloo,50,Ontario,3565
2021-07-10,Waterloo,32,Ontario,3565
2021-07-11,Waterloo,28,Ontario,3565
2021-07-12,Waterloo,15,Ontario,3565
2021-07-13,Waterloo,36,Ontario,3565
2021-07-14,Waterloo,23,Ontario,3565
2021-07-15,Waterloo,25,Ontario,3565
2021-07-16,Waterloo,25,Ontario,3565
2021-07-17,Waterloo,20,Ontario,3565
2021-07-18,Waterloo,32,Ontario,3565
2021-07-19,Waterloo,16,Ontario,3565
2021-07-20,Waterloo,17,Ontario,3565
2021-07-21,Waterloo,12,Ontario,3565
2021-07-22,Waterloo,13,Ontario,3565
2021-07-23,Waterloo,18,Ontario,3565
2021-07-24,Waterloo,15,Ontario,3565
2021-07-25,Waterloo,7,Ontario,3565
2021-07-26,Waterloo,14,Ontario,3565
2021-07-27,Waterloo,5,Ontario,3565
